"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49","x50"
-0.047430831132092344,-0.09461135861528547,-0.14129091442008956,-0.18722284366640984,-0.23216580374590468,-0.2758850228702272,-0.3181535194232037,-0.35875327304558,-0.39747634113947683,-0.4341259157013013,-0.46851731504830507,-0.5004789043508318,-0.5298529472428797,-0.5564963667517144,-0.5802814369495941,-0.6010964103576413,-0.6188459247459681,-0.6334515680933697,-0.6448521184182416,-0.6530037885529456,-0.657880441482737,-0.659473467293985,-0.6577298899945214,-0.652619087054993,-0.6441880113955856,-0.6325017314250507,-0.6176430263502066,-0.5997117481329708,-0.5788242202840266,-0.5551124972150276,-0.5287235404018222,-0.499818333332847,-0.4685708963303359,-0.4351672594603446,-0.39980436464127767,-0.3626889140805556,-0.3240361714333222,-0.28406872218744716,-0.2430152003632573,-0.20110898891671258,-0.15858690225110195,-0.11568784828118517,-0.0726515061151014,-0.029716985290050957,0.012556846215352913,0.05353319668377843,0.05836837516658466,0.057566324913342015,0.05744269539551006,0.05744262381898224
-0.01185771259657116,-0.023652844135177428,-0.03532273328376399,-0.046805716212584475,-0.0580414570779536,-0.06897126312478899,-0.07953838911377814,-0.08968833021369793,-0.09936910117014197,-0.10853150058457209,-0.11712935894676803,-0.12511977689690604,-0.1324633061948766,-0.1391241913449979,-0.14507050298353205,-0.15027410314424594,-0.15471148321656555,-0.15836289914564297,-0.16121305322625923,-0.16325108789015239,-0.16447011531092762,-0.16486837026928353,-0.16486837304231924,-0.16486837386606917,-0.16486838064989146,-0.1648684908474377,-0.1648685119652948,-0.16486851362908625,-0.16486851387056198,-0.1648685139496527,-0.16486853468938464,-0.16486853900565016,-0.16486853996132764,-0.1648685405061865,-0.16486854079704885,-0.16486854094240613,-0.16486854101073795,-0.16486854104083992,-0.1648685410533457,-0.16486854105875767,-0.1648685410716986,-0.16486854107179427,-0.16486854107225885,-0.16486854107230467,-0.16486854107626922,-0.164868541087746,-0.1648685410882252,-0.1648685410936639,-0.16486854109621873,-0.16486854109872676
